AgentID,Alpha,k,Sigma,Theta
210,1.2182290763526626,8.769542236328125,1.1,0.3
211,1.0816077711293832,8.769542236328125,1.1,0.3
212,1.2182290763526626,8.242725830078125,1.1,0.3
213,1.2182290763526626,8.769542236328125,1.7,0.3
214,1.2182290763526626,8.769542236328125,1.1,0.4
215,1.2182290763526626,8.242725830078125,1.7,0.4
216,1.0816077711293832,8.769542236328125,1.7,0.4
217,1.0816077711293832,8.242725830078125,1.1,0.4
218,1.0816077711293832,8.242725830078125,1.7,0.3
219,1.0816077711293832,8.242725830078125,1.7,0.4
220,1.1229361362265322,1.277042236328125,0.6,0.6
221,1.1319495601262262,1.277042236328125,0.6,0.6
222,1.1229361362265322,5.745225830078125,0.6,0.6
223,1.1229361362265322,1.277042236328125,0.2,0.6
224,1.1229361362265322,1.277042236328125,0.6,0.2
225,1.1229361362265322,5.745225830078125,0.2,0.2
226,1.1319495601262262,1.277042236328125,0.2,0.2
227,1.1319495601262262,5.745225830078125,0.6,0.2
228,1.1319495601262262,5.745225830078125,0.2,0.6
229,1.1319495601262262,5.745225830078125,0.2,0.2
230,1.0226365694498232,6.272042236328125,1.6,0.1
231,1.032087926809087,6.272042236328125,1.6,0.1
232,1.0226365694498232,0.750225830078125,1.6,0.1
233,1.0226365694498232,6.272042236328125,1.2,0.1
234,1.0226365694498232,6.272042236328125,1.6,0.7
235,1.0226365694498232,0.750225830078125,1.2,0.7
236,1.032087926809087,6.272042236328125,1.2,0.7
237,1.032087926809087,0.750225830078125,1.6,0.7
238,1.032087926809087,0.750225830078125,1.2,0.1
239,1.032087926809087,0.750225830078125,1.2,0.7
240,1.0053737657874802,3.150167236328125,0.7,0.3
241,1.1990491922414692,3.150167236328125,0.7,0.3
242,1.0053737657874802,1.374600830078125,0.7,0.3
243,1.0053737657874802,3.150167236328125,0.6,0.3
244,1.0053737657874802,3.150167236328125,0.7,1.0
245,1.0053737657874802,1.374600830078125,0.6,1.0
246,1.1990491922414692,3.150167236328125,0.6,1.0
247,1.1990491922414692,1.374600830078125,0.7,1.0
248,1.1990491922414692,1.374600830078125,0.6,0.3
249,1.1990491922414692,1.374600830078125,0.6,1.0
250,1.1098401722644806,8.145167236328126,1.7,0.8
251,1.0699839904804718,8.145167236328126,1.7,0.8
252,1.1098401722644806,6.369600830078125,1.7,0.8
253,1.1098401722644806,8.145167236328126,1.6,0.8
254,1.1098401722644806,8.145167236328126,1.7,0.5
255,1.1098401722644806,6.369600830078125,1.6,0.5
256,1.0699839904804718,8.145167236328126,1.6,0.5
257,1.0699839904804718,6.369600830078125,1.7,0.5
258,1.0699839904804718,6.369600830078125,1.6,0.8
259,1.0699839904804718,6.369600830078125,1.6,0.5
260,1.1776949493940871,0.6526672363281251,0.2,0.0
261,1.0167009670509777,0.6526672363281251,0.2,0.0
262,1.1776949493940871,8.867100830078124,0.2,0.0
263,1.1776949493940871,0.6526672363281251,0.1,0.0
264,1.1776949493940871,0.6526672363281251,0.2,0.3
265,1.1776949493940871,8.867100830078124,0.1,0.3
266,1.0167009670509777,0.6526672363281251,0.1,0.3
267,1.0167009670509777,8.867100830078124,0.2,0.3
268,1.0167009670509777,8.867100830078124,0.1,0.0
269,1.0167009670509777,8.867100830078124,0.1,0.3
270,1.0625169028764507,5.647667236328125,1.2,0.5
271,1.1179921851276506,5.647667236328125,1.2,0.5
272,1.0625169028764507,3.872100830078125,1.2,0.5
273,1.0625169028764507,5.647667236328125,1.1,0.5
274,1.0625169028764507,5.647667236328125,1.2,0.7
275,1.0625169028764507,3.872100830078125,1.1,0.7
276,1.1179921851276506,5.647667236328125,1.1,0.7
277,1.1179921851276506,3.872100830078125,1.2,0.7
278,1.1179921851276506,3.872100830078125,1.1,0.5
279,1.1179921851276506,3.872100830078125,1.1,0.7
280,1.0372245257103039,1.901417236328125,2.0,0.7
281,1.0932716053136655,1.901417236328125,2.0,0.7
282,1.0372245257103039,0.125850830078125,2.0,0.7
283,1.0372245257103039,1.901417236328125,0.4,0.7
284,1.0372245257103039,1.901417236328125,2.0,0.1
285,1.0372245257103039,0.125850830078125,0.4,0.1
286,1.0932716053136655,1.901417236328125,0.4,0.1
287,1.0932716053136655,0.125850830078125,2.0,0.1
288,1.0932716053136655,0.125850830078125,0.4,0.7
289,1.0932716053136655,0.125850830078125,0.4,0.1
290,1.1375470785661603,6.896417236328125,1.0,0.2
291,0.9714305542654263,6.896417236328125,1.0,0.2
292,1.1375470785661603,5.120850830078125,1.0,0.2
293,1.1375470785661603,6.896417236328125,1.4,0.2
294,1.1375470785661603,6.896417236328125,1.0,0.6
295,1.1375470785661603,5.120850830078125,1.4,0.6
296,0.9714305542654263,6.896417236328125,1.4,0.6
297,0.9714305542654263,5.120850830078125,1.0,0.6
298,0.9714305542654263,5.120850830078125,1.4,0.2
299,0.9714305542654263,5.120850830078125,1.4,0.6
300,1.0858706588100766,4.398917236328125,1.5,0.9
301,1.045631589476313,4.398917236328125,1.5,0.9
302,1.0858706588100766,7.618350830078125,1.5,0.9
303,1.0858706588100766,4.398917236328125,0.9,0.9
305,1.0858706588100766,7.618350830078125,0.9,0.9
306,1.045631589476313,4.398917236328125,0.9,0.9
307,1.045631589476313,7.618350830078125,1.5,0.9
308,1.045631589476313,7.618350830078125,0.9,0.9
310,0.9425410278698718,9.393917236328125,0.5,0.4
311,1.1480667953143961,9.393917236328125,0.5,0.4
312,0.9425410278698718,2.6233508300781248,0.5,0.4
313,0.9425410278698718,9.393917236328125,1.9,0.4
315,0.9425410278698718,2.6233508300781248,1.9,0.4
316,1.1480667953143961,9.393917236328125,1.9,0.4
317,1.1480667953143961,2.6233508300781248,0.5,0.4
318,1.1480667953143961,2.6233508300781248,1.9,0.4
320,0.9562562732765768,2.369698486328125,0.8,0.1
321,0.9620928553456096,2.369698486328125,0.8,0.1
322,0.9562562732765768,4.028194580078125,0.8,0.1
323,0.9562562732765768,2.369698486328125,1.0,0.1
324,0.9562562732765768,2.369698486328125,0.8,0.5
325,0.9562562732765768,4.028194580078125,1.0,0.5
326,0.9620928553456096,2.369698486328125,1.0,0.5
327,0.9620928553456096,4.028194580078125,0.8,0.5
328,0.9620928553456096,4.028194580078125,1.0,0.1
329,0.9620928553456096,4.028194580078125,1.0,0.5
330,1.088783375812694,7.364698486328125,1.8,0.6
331,1.0903360215736766,7.364698486328125,1.8,0.6
332,1.088783375812694,9.023194580078124,1.8,0.6
333,1.088783375812694,7.364698486328125,1.9,0.6
334,1.088783375812694,7.364698486328125,1.8,1.0
335,1.088783375812694,9.023194580078124,1.9,1.0
336,1.0903360215736766,7.364698486328125,1.9,1.0
337,1.0903360215736766,9.023194580078124,1.8,1.0
338,1.0903360215736766,9.023194580078124,1.9,0.6
339,1.0903360215736766,9.023194580078124,1.9,1.0
340,1.1415537591580596,4.867198486328125,0.3,0.3
341,1.1437572782520364,4.867198486328125,0.3,0.3
342,1.1415537591580596,6.525694580078125,0.3,0.3
343,1.1415537591580596,4.867198486328125,0.5,0.3
344,1.1415537591580596,4.867198486328125,0.3,0.7
345,1.1415537591580596,6.525694580078125,0.5,0.7
346,1.1437572782520364,4.867198486328125,0.5,0.7
347,1.1437572782520364,6.525694580078125,0.3,0.7
348,1.1437572782520364,6.525694580078125,0.5,0.3
349,1.1437572782520364,6.525694580078125,0.5,0.7
350,1.0406059732197712,9.862198486328126,1.3,0.8
351,1.0423690205089664,9.862198486328126,1.3,0.8
352,1.0406059732197712,1.530694580078125,1.3,0.8
353,1.0406059732197712,9.862198486328126,1.5,0.8
354,1.0406059732197712,9.862198486328126,1.3,0.2
355,1.0406059732197712,1.530694580078125,1.5,0.2
356,1.0423690205089664,9.862198486328126,1.5,0.2
357,1.0423690205089664,1.530694580078125,1.3,0.2
358,1.0423690205089664,1.530694580078125,1.5,0.8
359,1.0423690205089664,1.530694580078125,1.5,0.2
360,1.0654839223772583,3.6184484863281248,1.5,0.9
361,1.0670504097412976,3.6184484863281248,1.5,0.9
362,1.0654839223772583,2.779444580078125,1.5,0.9
363,1.0654839223772583,3.6184484863281248,0.2,0.9
364,1.0654839223772583,3.6184484863281248,1.5,0.6
365,1.0654839223772583,2.779444580078125,0.2,0.6
366,1.0670504097412976,3.6184484863281248,0.2,0.6
367,1.0670504097412976,2.779444580078125,1.5,0.6
368,1.0670504097412976,2.779444580078125,0.2,0.9
369,1.0670504097412976,2.779444580078125,0.2,0.6
370,1.1851029077121127,8.613448486328124,0.5,0.5
371,1.1895081420899858,8.613448486328124,0.5,0.5
372,1.1851029077121127,7.774444580078125,0.5,0.5
373,1.1851029077121127,8.613448486328124,1.2,0.5
374,1.1851029077121127,8.613448486328124,0.5,0.1
375,1.1851029077121127,7.774444580078125,1.2,0.1
376,1.1895081420899858,8.613448486328124,1.2,0.1
377,1.1895081420899858,7.774444580078125,0.5,0.1
378,1.1895081420899858,7.774444580078125,1.2,0.5
379,1.1895081420899858,7.774444580078125,1.2,0.1
380,1.1130121616737847,1.120948486328125,1.0,0.7
381,1.1147219047317303,1.120948486328125,1.0,0.7
382,1.1130121616737847,5.2769445800781245,1.0,0.7
383,1.1130121616737847,1.120948486328125,0.7,0.7
384,1.1130121616737847,1.120948486328125,1.0,0.4
385,1.1130121616737847,5.2769445800781245,0.7,0.4
386,1.1147219047317303,1.120948486328125,0.7,0.4
387,1.1147219047317303,5.2769445800781245,1.0,0.4
388,1.1147219047317303,5.2769445800781245,0.7,0.7
389,1.1147219047317303,5.2769445800781245,0.7,0.4
390,1.0100444193017621,6.115948486328125,0.0,0.2
391,1.0124156876906485,6.115948486328125,0.0,0.2
392,1.0100444193017621,0.281944580078125,0.0,0.2
393,1.0100444193017621,6.115948486328125,1.7,0.2
394,1.0100444193017621,6.115948486328125,0.0,0.9
395,1.0100444193017621,0.281944580078125,1.7,0.9
396,1.0124156876906485,6.115948486328125,1.7,0.9
397,1.0124156876906485,0.281944580078125,0.0,0.9
398,1.0124156876906485,0.281944580078125,1.7,0.2
399,1.0124156876906485,0.281944580078125,1.7,0.9
400,1.0264742132262197,4.242823486328125,1.1,0.4
401,1.1022253355663392,4.242823486328125,1.1,0.4
402,1.0264742132262197,2.1550695800781248,1.1,0.4
403,1.0264742132262197,4.242823486328125,0.1,0.4
404,1.0264742132262197,4.242823486328125,1.1,0.5
405,1.0264742132262197,2.1550695800781248,0.1,0.5
406,1.1022253355663392,4.242823486328125,0.1,0.5
407,1.1022253355663392,2.1550695800781248,1.1,0.5
408,1.1022253355663392,2.1550695800781248,0.1,0.4
409,1.1022253355663392,2.1550695800781248,0.1,0.5
410,1.1264139928589054,9.237823486328125,0.1,0.9
411,0.9923224519741881,9.237823486328125,0.1,0.9
412,1.1264139928589054,7.150069580078125,0.1,0.9
413,1.1264139928589054,9.237823486328125,1.1,0.9
414,1.1264139928589054,9.237823486328125,0.1,0.0
415,1.1264139928589054,7.150069580078125,1.1,0.0
416,0.9923224519741881,9.237823486328125,1.1,0.0
417,0.9923224519741881,7.150069580078125,0.1,0.0
418,0.9923224519741881,7.150069580078125,1.1,0.9
419,0.9923224519741881,7.150069580078125,1.1,0.0
420,1.2400847150463457,1.745323486328125,1.6,0.1
421,1.0550587688321822,1.745323486328125,1.6,0.1
422,1.2400847150463457,9.647569580078125,1.6,0.1
423,1.2400847150463457,1.745323486328125,0.6,0.1
424,1.2400847150463457,1.745323486328125,1.6,0.3
425,1.2400847150463457,9.647569580078125,0.6,0.3
426,1.0550587688321822,1.745323486328125,0.6,0.3
427,1.0550587688321822,9.647569580078125,1.6,0.3
428,1.0550587688321822,9.647569580078125,0.6,0.1
429,1.0550587688321822,9.647569580078125,0.6,0.3
430,1.0771689492534395,6.7403234863281245,0.6,0.6
431,1.1626715544878707,6.7403234863281245,0.6,0.6
432,1.0771689492534395,4.652569580078125,0.6,0.6
433,1.0771689492534395,6.7403234863281245,1.6,0.6
434,1.0771689492534395,6.7403234863281245,0.6,0.8
435,1.0771689492534395,4.652569580078125,1.6,0.8
436,1.1626715544878707,6.7403234863281245,1.6,0.8
437,1.1626715544878707,4.652569580078125,0.6,0.8
438,1.1626715544878707,4.652569580078125,1.6,0.6
439,1.1626715544878707,4.652569580078125,1.6,0.8
440,1.053422854801108,0.49657348632812504,0.4,0.5
441,1.2619973763574566,0.49657348632812504,0.4,0.5
442,1.053422854801108,0.9063195800781251,0.4,0.5
443,1.053422854801108,0.49657348632812504,0.8,0.5
444,1.053422854801108,0.49657348632812504,0.4,0.4
445,1.053422854801108,0.9063195800781251,0.8,0.4
446,1.2619973763574566,0.49657348632812504,0.8,0.4
447,1.2619973763574566,0.9063195800781251,0.4,0.4
448,1.2619973763574566,0.9063195800781251,0.8,0.5
449,1.2619973763574566,0.9063195800781251,0.8,0.4
450,1.1598576456841614,5.491573486328125,1.4,0.0
451,1.078709290264075,5.491573486328125,1.4,0.0
452,1.1598576456841614,5.901319580078125,1.4,0.0
453,1.1598576456841614,5.491573486328125,1.8,0.0
454,1.1598576456841614,5.491573486328125,1.4,0.9
455,1.1598576456841614,5.901319580078125,1.8,0.9
456,1.078709290264075,5.491573486328125,1.8,0.9
457,1.078709290264075,5.901319580078125,1.4,0.9
458,1.078709290264075,5.901319580078125,1.8,0.0
459,1.078709290264075,5.901319580078125,1.8,0.9
460,1.1006197007596445,2.9940734863281246,0.9,0.8
461,1.028455244247468,2.9940734863281246,0.9,0.8
462,1.1006197007596445,8.398819580078126,0.9,0.8
463,1.1006197007596445,2.9940734863281246,0.3,0.8
464,1.1006197007596445,2.9940734863281246,0.9,0.7
465,1.1006197007596445,8.398819580078126,0.3,0.7
466,1.028455244247468,2.9940734863281246,0.3,0.7
467,1.028455244247468,8.398819580078126,0.9,0.7
468,1.028455244247468,8.398819580078126,0.3,0.8
469,1.028455244247468,8.398819580078126,0.3,0.7
470,0.9891349885169034,7.989073486328125,1.9,0.3
471,1.1283036660565988,7.989073486328125,1.9,0.3
472,0.9891349885169034,3.403819580078125,1.9,0.3
473,0.9891349885169034,7.989073486328125,1.3,0.3
474,0.9891349885169034,7.989073486328125,1.9,0.2
475,0.9891349885169034,3.403819580078125,1.3,0.2
476,1.1283036660565988,7.989073486328125,1.3,0.2
477,1.1283036660565988,3.403819580078125,1.9,0.2
478,1.1283036660565988,3.403819580078125,1.3,0.3
479,1.1283036660565988,3.403819580078125,1.3,0.2
480,0.9752682713719276,2.681885986328125,0.2,0.7
481,1.0356086326389937,2.681885986328125,0.2,0.7
482,0.9752682713719276,6.213507080078125,0.2,0.7
483,0.9752682713719276,2.681885986328125,1.9,0.7
484,0.9752682713719276,2.681885986328125,0.2,0.6
485,0.9752682713719276,6.213507080078125,1.9,0.6
486,1.0356086326389937,2.681885986328125,1.9,0.6
487,1.0356086326389937,6.213507080078125,0.2,0.6
488,1.0356086326389937,6.213507080078125,1.9,0.7
489,1.0356086326389937,6.213507080078125,1.9,0.6
490,1.094654599629865,7.676885986328125,1.2,0.2
491,1.1357261744999931,7.676885986328125,1.2,0.2
492,1.094654599629865,1.218507080078125,1.2,0.2
493,1.094654599629865,7.676885986328125,0.9,0.2
494,1.094654599629865,7.676885986328125,1.2,0.1
495,1.094654599629865,1.218507080078125,0.9,0.1
496,1.1357261744999931,7.676885986328125,0.9,0.1
497,1.1357261744999931,1.218507080078125,1.2,0.1
498,1.1357261744999931,1.218507080078125,0.9,0.2
499,1.1357261744999931,1.218507080078125,0.9,0.1
500,1.1501682639197204,0.184385986328125,0.7,1.0
501,1.0845087216611182,0.184385986328125,0.7,1.0
502,1.1501682639197204,3.716007080078125,0.7,1.0
503,1.1501682639197204,0.184385986328125,1.4,1.0
504,1.1501682639197204,0.184385986328125,0.7,0.4
505,1.1501682639197204,3.716007080078125,1.4,0.4
506,1.0845087216611182,0.184385986328125,1.4,0.4
507,1.0845087216611182,3.716007080078125,0.7,0.4
508,1.0845087216611182,3.716007080078125,1.4,1.0
509,1.0845087216611182,3.716007080078125,1.4,0.4
510,1.0471378421408493,5.179385986328125,1.7,0.5
511,0.934055387233266,5.179385986328125,1.7,0.5
512,1.0471378421408493,8.711007080078126,1.7,0.5
513,1.0471378421408493,5.179385986328125,0.4,0.5
514,1.0471378421408493,5.179385986328125,1.7,0.9
515,1.0471378421408493,8.711007080078126,0.4,0.9
516,0.934055387233266,5.179385986328125,0.4,0.9
517,0.934055387233266,8.711007080078126,1.7,0.9
518,0.934055387233266,8.711007080078126,0.4,0.5
519,0.934055387233266,8.711007080078126,0.4,0.9
520,1.0713534269288307,1.433135986328125,1.5,0.4
